"id","exposure","gruppo","code",,"Our approximation",
3042,"L5","Starchy pudding","14.29.117.103.156",,"I.20.02.003.002","Pudding, cereal based"
4796,"L5","Starchy root and tuber products","18.96.374.1151.1910",,"A.03.01.002","Main-crop potatoes"
4798,"L5","Starchy roots or tubers and products thereof, sugar plants","18.98.375.1153.1912",,"A.02.08.001","Sugar beet (root) (Beta vulgaris)"
3921,"L5","Stems/stalks eaten as vegetables","20.99.376.689.1035",,"A.02.07.001","Asparagus (Asparagus officinalis)"
4386,"L5","Stevia","20.54.32.670.1500",,,
4823,"L5","Steviol glucoside","15.14.377.1166.1937",,,
3512,"L5","Still bottled drinking water","21.32.52.438.626",,"A.15.03","Bottled water"
3517,"L5","Still natural mineral water","21.32.52.320.631",,"A.15.03.002","Carbonated mineral water"
3476,"L5","Stock cube or granulate, beef","17.87.378.417.590",,"A.16.04.008","Stock cubes (bouillon cube)"
3474,"L5","Stock cubes or granulate (bouillon base)","17.87.378.416.588",,"A.16.04.009","Stock cubes (bouillon cube)"
3931,"L5","Stock cubes or granulate, chicken","17.87.378.417.1045",,"A.16.04.010","Stock cubes (bouillon cube)"
3932,"L5","Stock cubes or granulate, meat","17.87.378.417.1046",,"A.16.04.011","Stock cubes (bouillon cube)"
3933,"L5","Stock cubes or granulate, vegetables","17.87.378.698.1047",,"A.16.04.012","Stock cubes (bouillon cube)"
4577,"L5","Stockfish","6.38.301.464.1691",,,
4344,"L5","Stout beer","1.16.42.894.1458",,"A.14.01.001","Beer, strong"
3828,"L5","Strained yoghurt","14.35.140.110.942",,"A.08.06.001.002","Yoghurt, cow milk, 1 - 3% fat"
3098,"L5","Strawberries","8.51.46.143.212",,"A.05.04.003","Strawberries (Fragaria × ananassa)"
4918,"L5","Strawberries and similar-","8.51.46.143.2032",,"A.05.04.003","Strawberries (Fragaria × ananassa)"
3561,"L5","Structured/textured fish meat products or fish paste","6.38.301.109.675",,"A.07.02.002","Fishcakes"
4410,"L5","Strudel dough","10.76.313.795.1524",,"A.01.07.001.038","Apple strudel"
4650,"L5","Sturgeon roe","6.39.145.1064.1764",,"I.07.03.001.004","Fish roe, Sturgeon"
3497,"L5","Sucrose (common sugar)","19.100.381.199.611",,"A.10.01.011","Sucrose"
4716,"L5","Sugar and similar, confectionery and water-based sweet desserts","19.101.380.1104.1830",,"A.01.07.001.038","Apple strudel"
4254,"L5","Sugar cane molasses","19.100.385.431.1368",,"A.10.01.004","Cane sugar"
4736,"L5","Sugar canes","18.102.372.1112.1850",,"A.10.01.004","Cane sugar"
4337,"L5","Sugar loaf chicories","20.59.216.262.1451",,"A.02.08.003","Chicory roots (Cichorium intybus)"
3868,"L5","Sugar, icing - powder","19.100.381.199.982",,"A.10.01.006","Sugar, icing"
3181,"L5","Sugars (mono- and di-saccharides)","19.100.381.204.295",,"A.10.01.011","Sucrose"
4388,"L5","Summer savory","20.54.32.671.1502",,"I.16.01.017","Winter savory"
2906,"L5","Sunflower seed oil, edible","2.5.406.16.20",,"A.11.04.017","Sunflower oil"
3731,"L5","Sunflower seeds","11.74.268.569.845",,"A.04.04.005","Sunflower seed (Helianthus annuus)"
3307,"L5","Swedes","20.85.382.300.421",,"A.02.01.010","Swedes (Brassica napus var. napobrassica)"
3331,"L5","Sweet almond pastry mass","10.76.313.322.445",,"A.04.03.001","Almond, sweet (Prunus amygalus dulcis)"
3935,"L5","Sweet bars and other formed sweet masses","19.27.383.699.1049",,"A.01.06.003.002","Cereal bar with added sugar"
3227,"L5","Sweet corn","20.52.384.242.341",,"A.02.03.012","Sweet corn (Zea mays var. saccharata)"
3275,"L5","Sweet corn canned","20.82.72.275.389",,"A.02.03.012","Sweet corn (Zea mays var. saccharata)"
3218,"L5","Sweet peppers","20.52.359.234.332",,"A.02.03.002","Peppers, paprika (Capsicum annuum, var. grossum and var. longum)"
3860,"L5","Sweet potatoes","18.97.398.653.974",,"A.03.02.001","Sweet potatoes (Ipomoea batatas)"
4712,"L5","Sweetsops","8.51.253.487.1826",,"A.05.06.008","Kiwi (Actinidia deliciosa syn. A. chinensis)"
3905,"L5","Swiss chards","20.59.367.673.1019",,"A.02.05.013","Beet leaves (Beta vulgaris)"
4016,"L5","Swordfish","6.37.238.101.1130",,"A.07.01.036","Swordfish (Xiphidae spp.)"
3185,"L5","Syrups","19.100.385.206.299",,"A.10.06.005","Sugar beet syrup"
3499,"L5","Syrups (molasses and other syrups)","19.100.385.432.613",,"A.10.06.005","Sugar beet syrup"
3096,"L5","Table grapes and similar-","8.51.46.142.210",,"A.05.04.001","Table grapes (Vitis euvitis)"
3586,"L5","Table olives","8.51.252.486.700",,"A.05.06.003","Table olives (Olea europaea)"
4920,"L5","Table olives and similar-","8.51.252.486.2034",,"A.05.06.003","Table olives (Olea europaea)"
3870,"L5","Table-top sweeteners formulations","19.103.386.658.984",,,
3187,"L5","Table-top sweeteners in liquid form","19.103.387.209.301",,,
3189,"L5","Table-top sweeteners in powder form","19.103.388.211.303",,,
3190,"L5","Table-top sweeteners in tablets","19.103.389.212.304",,,
4653,"L5","Tamarillos","8.51.253.489.1767",,"A.02.03.001","Tomatoes (Lycopersicum esculentum)"
4702,"L5","Tamarind","11.92.172.1097.1816",,"A.16.02.030","Tamarind (Tamarindus indica)"
4578,"L5","Tangelos (except minneolas)","8.51.94.147.1692",,"A.05.01.005","Mandarins (Citrus reticulata)"
4471,"L5","Tangerines","8.51.94.149.1585",,"A.05.01.005","Mandarins (Citrus reticulata)"
4866,"L5","Tannias","18.97.398.729.1980",,"A.03.02.004","Yam tubers (Dioscorea sp.)"
4141,"L5","Tapioca starch","12.95.390.789.1255",,"A.03.02.003","Tapioca"
4519,"L5","Tapioca starch-based snacks","4.47.357.1006.1633",,"A.03.02.003","Tapioca"
4829,"L5","Taro leaves","20.59.216.804.1943",,"A.02.05.010","Spinach (fresh) (Spinacia oleracea)"
4677,"L5","Taros","18.97.398.729.1791",,"A.02.05.010","Spinach (fresh) (Spinacia oleracea)"
4387,"L5","Tarragon","20.54.32.670.1501",,"A.16.01.011","Tarragon, herb (Artemisia dracunculus)"
2933,"L5","Tea beverages","3.55.392.39.47",,"A.02.10.001","Tea (dried leaves and stalks, fermented or otherwise of Camellia sinensis)"
3460,"L5","Tea extract (powder)","3.57.393.411.574",,"A.02.10.001","Tea (dried leaves and stalks, fermented or otherwise of Camellia sinensis)"
3448,"L5","Tea infusion with added flavouring ingredients","3.55.392.404.562",,"A.13.02.001","Black tea, infusion"
4136,"L5","Tea leaves and stalks, fermented","3.57.393.787.1250",,"A.02.10.001","Tea (dried leaves and stalks, fermented or otherwise of Camellia sinensis)"
4776,"L5","Tea powder ingredients and extracts","3.57.393.411.1890",,"A.13.02.005","Instant tee powder, infusion"
3717,"L5","Tea, decaffeinated, infusion","3.55.392.559.831",,"A.02.10.001","Tea (dried leaves and stalks, fermented or otherwise of Camellia sinensis)"
4189,"L5","Teas leaves, dry and/or fermented, and similar","3.57.393.787.1303",,"A.02.10.001","Tea (dried leaves and stalks, fermented or otherwise of Camellia sinensis)"
2960,"L5","Teewurst-type sausage","13.86.295.55.74",,"A.06.09.001.002","Bratwurst"
3952,"L5","Tequila and similar spirits","1.105.403.368.1066",,"I.14.06.007.004","Tequila spirits"
4547,"L5","Teriyaki sauce","17.26.343.141.1661",,"A.16.05.011","Soy sauce"
4225,"L5","Thickener","12.42.395.824.1339",,"A.16.04.009","Gravy thickener"
2971,"L5","Thuringian sausage","13.86.295.56.85",,"A.06.09.001.003","Thuringer-Style Sausage"
3900,"L5","Thyme","20.54.32.671.1014",,"A.16.01.008","Thyme, herb (Thymus spp.)"
3754,"L5","Thyme, dry","11.92.129.587.868",,"I.16.01.024","Thyme, dried"
4339,"L5","Tilapias and similar","6.37.163.890.1453",,,
4850,"L5","Tinned bulk sausages","13.21.396.1183.1964",,"A.06.09.004.007","Wiener, sausage"
4571,"L5","Tiroler speck","13.83.312.46.1685",,"A.06.08.011","Pastrami, pork"
3101,"L5","Tomato ketchup and related sauces","17.26.343.146.215",,"A.16.05.006","Tomato ketchup"
3285,"L5","Tomato paste","20.82.304.281.399",,"I.02.14.014","Tomato, paste"
3287,"L5","Tomato puree","20.82.304.282.401",,"A.02.14.003","Tomato purée"
3523,"L5","Tomato soup","4.91.361.447.637",,"I.16.08.010.009","Tomato sauce"
4300,"L5","Tomato soup, dry","4.91.360.865.1414",,"I.16.08.010.009","Tomato sauce"
3103,"L5","Tomato-containing cooked sauces","17.26.343.148.217",,"I.16.08.010.009","Tomato sauce"
3222,"L5","Tomatoes","20.52.359.236.336",,"A.02.03.001","Tomatoes (Lycopersicum esculentum)"
4556,"L5","Tomatoes and similar-","20.52.359.236.1670",,"A.02.03.001","Tomatoes (Lycopersicum esculentum)"
4714,"L5","Tonka bean","11.92.172.747.1828",,"A.04.02.001","Beans (Phaseolus vulgaris)"
3925,"L5","Traditional buttermilk (churning)","14.70.63.693.1039",,"A.08.06.008","Buttermilk"
2921,"L5","Traditional margarine","2.34.236.28.35",,"A.11.06.001","Margarine, normal fat"
4908,"L5","Traditional nordic fermented milks","14.35.140.108.2022",,"A.08.06.014","Filmjölk"
3050,"L5","Traditional sour milk products","14.35.140.108.164",,"A.08.06.005","Sour milk"
4475,"L5","Traditional unleavened breads","10.18.401.520.1589",,"A.01.04.001.001","Wheat bread, white"
3353,"L5","Tree nuts","11.74.397.340.467",,"A.04.03.001","Almond, sweet (Prunus amygalus dulcis)"
3861,"L5","Tropical root and tuber vegetables","18.97.398.654.975",,"A.03.02.004","Yam tubers (Dioscorea sp.)"
3025,"L5","Trouts","6.37.124.94.139",,"I.07.01.006.002","Trout (Oncorhynchus mykiss)"
4253,"L5","Truffle mass","19.27.40.839.1367",,"A.02.16.004","Truffle (Tuber spp.)"
3890,"L5","Truffles","20.53.179.244.1004",,"A.02.16.004","Truffle (Tuber spp.)"
3040,"L5","Tuna and bonito (generic)","6.37.238.101.154",,"A.07.01.014","Tuna (Thunnus)"
3545,"L5","Turbot","6.37.238.98.659",,,
2899,"L5","Turkey fresh meat","13.64.48.13.13",,"A.06.02.002","Turkey meat (Meleagris gallopavo)"
4292,"L5","Turkey meat, dried","13.11.234.860.1406",,"A.06.02.002","Turkey meat (Meleagris gallopavo)"
4367,"L5","Turmeric roots","11.92.327.904.1481",,"A.16.02.031","Turmeric (Curcuma) (Curcuma domestica syn. C. longa)"
4516,"L5","Turnip tops","20.59.208.256.1630",,"A.02.01.012","Turnips (Brassica rapa)"
4718,"L5","Turnip-rooted chervil","20.85.278.1105.1832",,"A.02.01.012","Turnips (Brassica rapa)"
3508,"L5","Turnips","20.85.399.436.622",,"A.02.01.012","Turnips (Brassica rapa)"
4644,"L5","Tusk","6.37.238.95.1758",,,
3081,"L5","Tzatziki","17.26.343.129.195",,"I.16.08.003.009","Cream sauce, tzatziki"
4266,"L5","Unbottled water","21.32.400.847.1380",,"A.15","Drinking water (water without any additives except carbon dioxide; includes water ice for consumption)"
4923,"L5","Undefined mixed poultry fresh meat","13.64.48.13.2037",,"A.06.05.004","Mixed poultry meat"
4679,"L5","Unleavened doughs","10.76.313.1083.1793",,"A.01.03.008.004","Flour mix, wheat/rye/barley/oats"
3650,"L5","Unleavened or flat bread and similar","10.18.401.521.764",,"A.01.04.001.001","Wheat bread, white"
3953,"L5","Unsweetened flavoured spirits","1.105.403.370.1067",,"A.01.04.005.003","Crisp bread, wheat, wholemeal"
3396,"L5","Unsweetened spirits","1.105.403.371.510",,"A.14.06.004","Vodka and vodka-like spirits"
4639,"L5","Unsweetened spirits and liqueurs","1.105.404.1061.1753",,"A.14.06.004","Vodka and vodka-like spirits"
4053,"L5","Vanilla","11.92.172.747.1167",,"A.16.09.003","Vanilla pods (Vanilla fragrans syn. Vanilla planifolia)"
4715,"L5","Vanilla flavour","12.44.147.1103.1829",,"A.16.09.003","Vanilla pods (Vanilla fragrans syn. Vanilla planifolia)"
4616,"L5","Vanilla pods extract","12.44.136.1049.1730",,"A.16.09.003","Vanilla pods (Vanilla fragrans syn. Vanilla planifolia)"
4822,"L5","Vanillin flavour","12.44.147.1165.1936",,"A.16.09.003","Vanilla pods (Vanilla fragrans syn. Vanilla planifolia)"
3310,"L5","Various pastry","10.36.405.303.424",,"I.01.07.001.050","Puff pastry"
2962,"L5","Vegetable based dishes","4.31.126.54.76",,"A.19.07.001","Mixed vegetables, grilled"
2963,"L5","Vegetable casserole","4.31.126.54.77",,"I.19.07.005.002","Vegetable gratin, Broccoli"
3430,"L5","Vegetable fats and oils, edible","2.5.406.386.544",,"A.11.04.010","Palm oil"
3635,"L5","Vegetable juices","9.48.407.515.749",,"A.12.07.001","Juice, Tomato-Vegetable"
4261,"L5","Vegetable puree or paste","20.82.408.842.1375",,"A.02.14.004","Mixed vegetable purée"
3852,"L5","Vegetable savoury extracts","17.87.391.166.966",,"A.16.04.012","Vegetable extracts"
4845,"L5","Vegetables and vegetable products","20.106.409.1181.1959",,"A.19.07.001","Mixed vegetables, grilled"
4896,"L5","Vegetables, gratinated","4.31.126.54.2010",,"I.19.07.005.002","Vegetable gratin, Broccoli"
3473,"L5","Vegetables-based cooked sauce","17.26.343.150.587",,"A.19.10.001","Vegetable/herb soup"
4466,"L5","Veggie pot pie","4.31.340.66.1580",,"I.19.07.005.002","Vegetable gratin, Broccoli"
3929,"L5","Vinegar","17.26.410.696.1043",,"A.16.05.004","Vinegar, wine"
4444,"L5","Vitamin A     (retinol, carotenoids)","15.107.411.953.1558",,"A.18.02.001","Vitamin supplements"
4508,"L5","Vitamin and mineral supplements","16.46.412.1000.1622",,"A.18.02.001","Vitamin supplements"
4496,"L5","Vitamin B1   (thiamine)","15.107.413.988.1610",,"A.18.02.001","Vitamin supplements"
4497,"L5","Vitamin B12 (cyanocobalamin, hydroxocobalamin, methylcobalamin)","15.107.414.989.1611",,"A.18.02.001","Vitamin supplements"
4498,"L5","Vitamin B6   (pyridoxine, pyridoxamine, pyridoxal)","15.107.415.990.1612",,"A.18.02.001","Vitamin supplements"
4499,"L5","Vitamin B9   (folic acid, folinic acid)","15.107.416.991.1613",,"A.18.02.001","Vitamin supplements"
4500,"L5","Vitamin C     (ascorbic acid)","15.107.417.992.1614",,"A.18.02.001","Vitamin supplements"
4501,"L5","Vitamin E      (tocopherols, tocotrienols)","15.107.418.993.1615",,"A.18.02.001","Vitamin supplements"
4120,"L5","Vitamin only supplements","16.46.412.777.1234",,"A.18.02.001","Vitamin supplements"
4502,"L5","Vitamins","15.107.419.994.1616",,"A.18.02.001","Vitamin supplements"
4075,"L5","Vol au vent","4.31.340.59.1189",,"I.01.07.001.050","Puff pastry"
3267,"L5","Wafers","10.36.49.267.381",,"I.01.07.002.016","Wafer, Plain"
4879,"L5","Wakame","20.2.59.1195.1993",,"A.02.09.001.003","Wakame (Undaria spp)"
3355,"L5","Walnuts","11.74.397.342.469",,"A.04.03.012","Walnuts (Juglans regia)"
4924,"L5","Wapiti elk meat","13.64.232.26.2038",,"A.06.03.003","Elk meat (Alces alces)"
4931,"L5","Wasabi roots","11.92.327.589.2045",,"A.02.01.005","Horseradish (Armoracia rusticana)"
4638,"L5","Water and water-based beverages","21.108.420.1060.1752",,"A.15","Drinking water (water without any additives except carbon dioxide; includes water ice for consumption)"
3923,"L5","Water based beverages","21.109.421.691.1037",,"A.15","Drinking water (water without any additives except carbon dioxide; includes water ice for consumption)"
4861,"L5","Water buffalo milk","14.70.244.120.1975",,"A.08.01.003","Buffalo milk"
3970,"L5","Water snails, conches and whelks","6.73.10.712.1084",,"A.07.06.004","Snail (Helix sp.)"
4778,"L5","Water-based desserts spoonable","19.110.422.1135.1892",,"A.20.02.005","Sorbet"
4255,"L5","Water-based ice creams","19.110.423.840.1369",,"A.20.02.005","Sorbet"
4258,"L5","Watercresses","20.59.424.841.1372",,"A.02.05.015","Water cress (Nasturtium officinale)"
3214,"L5","Watermelons and similar-","20.52.115.230.328",,"A.02.03.011","Watermelons (Citrullus lanatus)"
4632,"L5","Welsh onions","20.20.368.222.1746",,"A.02.02.002","Onions, bulb (Allium cepa)"
3839,"L5","Wheat and similar-","10.22.82.537.953",,"A.01.02.001","Wheat grain"
3366,"L5","Wheat beer","1.16.42.350.480",,"A.14.01.002","Beer, regular"
3822,"L5","Wheat bread and rolls","10.18.210.228.936",,"A.01.04.001.001","Wheat bread, white"
3207,"L5","Wheat bread and rolls, brown or wholemeal","10.18.210.228.321",,"A.01.04.001.004","Wheat bread, brown"
3646,"L5","Wheat bread and rolls, semi-brown","10.18.210.228.760",,"A.01.04.001.007","Wheat bread, with bran"
3208,"L5","Wheat bread and rolls, white (refined flour)","10.18.210.228.322",,"A.01.04.001.001","Wheat bread, white"
3194,"L5","Wheat crisp bread","10.18.113.214.308",,"A.01.04.005.003","Crisp bread, wheat, wholemeal"
3248,"L5","Wheat flour","10.22.78.254.362",,"A.01.03.001.003","Wheat flour, white"
3986,"L5","Wheat flour white","10.22.78.254.1100",,"A.01.03.001.003","Wheat flour, white"
4816,"L5","Wheat rolled grains","10.19.56.767.1930",,"A.01.03.001.004","Wheat flour, wholemeal"
3682,"L5","Wheat semolina","10.22.351.543.796",,"A.01.03.001.012","Wheat semolina, Durum"
3250,"L5","Wheat wholemeal flour","10.22.78.254.364",,"A.01.03.001.004","Wheat flour, wholemeal"
4782,"L5","Wheatgrass","20.94.426.1138.1896",,"A.01.02.001","Wheat grain"
3835,"L5","Whey","14.70.427.641.949",,"A.08.04.001.001","Whey, plain"
4537,"L5","Whey protein","12.58.428.1014.1651",,"A.08.04.001.001","Whey, plain"
4839,"L5","Whey, sweet","14.70.427.1177.1953",,"A.08.04.001.002","Whey, sweet, fluid"
3251,"L5","White cabbage","20.59.190.253.365",,"A.02.04.004","Head cabbage (Brassica oleracea convar. capitata)"
3155,"L5","White chocolate","19.27.90.188.269",,"I.10.03.009.002","White chocolate, plain"
4629,"L5","White nougat mass","19.27.40.1056.1743",,"A.10.04.014","Nougat"
3112,"L5","White sauces","17.26.343.152.226",,"I.16.08.001.004","White sauce / Bechamel"
4184,"L5","White shrimp","6.28.354.809.1298",,"A.07.04.005","Shrimps (Crangon crangon)"
4086,"L5","Whitefishes or coregonus","6.37.124.94.1200",,"A.07.01.009","Whitefish (Coregonus)"
3031,"L5","Whiting","6.37.238.95.145",,"I.07.01.017.002","Whiting (Merlangius merlangus)"
3759,"L5","Whole eggs","5.104.429.592.873",,"A.09.01.001","Whole egg, chicken"
3799,"L5","Wild boar fresh meat","13.64.232.619.913",,"A.06.03.001","Boar meat (wild pig) (Sus scrofa)"
4672,"L5","Wild boar liver","13.10.231.1079.1786",,"A.06.07.001","Liver, game animals"
4172,"L5","Wild chicories","20.59.216.262.1286",,"A.02.08.003","Chicory roots (Cichorium intybus)"
4843,"L5","Wild fungi and similar-","20.53.179.244.1957",,"A.02.15.001","Cultivated mushroom (syn. Button mushroom) (Agaricus bisporus)"
4138,"L5","Wild strawberries","8.51.46.143.1252",,"A.05.04.003","Strawberries (Fragaria × ananassa)"
3408,"L5","Wine","1.111.430.375.522",,"A.14.02.001","Wine, white"
4914,"L5","Wine and wine-like drinks","1.111.431.1208.2028",,"A.14.02.001","Wine, white"
3578,"L5","Wine grapes and similar-","8.51.46.142.692",,"A.05.04.002","Wine grapes (Vitis euvitis)"
3409,"L5","Wine, rosé","1.111.430.376.523",,"A.14.02.001","Wine, white"
3411,"L5","Wine-like drinks","1.111.432.378.525",,"A.14.02.001","Wine, white"
3907,"L5","Witloofs","20.59.433.675.1021",,"A.02.05.016","Witloof (Cichorium intybus. var. foliosum)"
4864,"L5","Witloofs and similar-","20.59.433.1190.1978",,"A.02.05.016","Witloof (Cichorium intybus. var. foliosum)"
3548,"L5","Wolffishes","6.37.238.462.662",,"I.07.01.015.002","Wolf-fish (Anarhichas)"
4761,"L5","Wormwoods infusion leaves","3.57.194.785.1875",,"A.13.02.004","Herbal tea, infusion"
4395,"L5","Yams","18.97.398.920.1509",,"A.03.02.004","Yam tubers (Dioscorea sp.)"
4855,"L5","Yardlong beans (with pods)","20.61.41.1188.1969",,"A.04.02.001","Beans (Phaseolus vulgaris)"
4330,"L5","Yeast based formulations","16.46.256.883.1444",,"A.16.10.001","Yeast"
4154,"L5","Yeast bread – pizza dough","10.76.313.796.1268",,"I.19.01.002.009","Pizza base, cooked"
3992,"L5","Yeast cultures","12.71.220.349.1106",,"A.16.10.001","Yeast"
4155,"L5","Yeast leavened bread doughs","10.76.313.796.1269",,"A.01.04.001.001","Wheat bread, white"
3853,"L5","Yeast leavened pastry","10.36.434.649.967",,"A.01.07.001.002","Buns"
4794,"L5","Yeast leavened sweet doughs","10.76.313.1149.1908",,"A.01.07.001.002","Buns"
4188,"L5","Yellowfin sole","6.37.238.98.1302",,"A.07.01.022","Sole (Limanda; Solea)"
4001,"L5","Yoghurt","14.35.140.110.1115",,"A.08.06.001.002","Yoghurt, cow milk, 1 - 3% fat"
