STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,crops,Crops,strucpro,Structure of production,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),EE,Estonia,2021,,,,,,C,confidential
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),EE,Estonia,2022,,,,,,C,confidential
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),EE,Estonia,2023,,,,,,C,confidential
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),EE,Estonia,2024,,,,,,C,confidential
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),EL,Greece,2017,,107.09,,e,estimated,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),EL,Greece,2018,,121.20,,e,estimated,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),EL,Greece,2019,,118.63,,e,estimated,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),EL,Greece,2020,,126.28,,e,estimated,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),EL,Greece,2021,,123.14,,e,estimated,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),EL,Greece,2022,,110.60,,e,estimated,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),EL,Greece,2023,,106.17,,e,estimated,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),EL,Greece,2024,,131.89,,e,estimated,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2017,,614.47,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2018,,626.90,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2019,,723.41,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2020,,779.27,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2021,,727.01,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2022,,752.82,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2023,,706.73,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2024,,743.81,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),FI,Finland,2017,,42.77,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),FI,Finland,2018,,45.46,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),FI,Finland,2019,,48.31,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),FI,Finland,2020,,54.06,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),FI,Finland,2021,,53.09,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),FI,Finland,2022,,49.92,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),FI,Finland,2023,,50.31,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),FI,Finland,2024,,53.75,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),FR,France,2017,,127.85,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),FR,France,2018,,119.06,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),FR,France,2019,,122.99,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),FR,France,2020,,163.02,,b,break in time series,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),FR,France,2021,,163.13,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),FR,France,2022,,145.42,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),FR,France,2023,,152.31,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),FR,France,2024,,149.54,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),HR,Croatia,2017,,7.39,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),HR,Croatia,2018,,3.32,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),HR,Croatia,2019,,1.86,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),HR,Croatia,2020,,5.43,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),HR,Croatia,2021,,7.55,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),HR,Croatia,2022,,9.90,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),HR,Croatia,2023,,5.58,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),HR,Croatia,2024,,4.92,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),IE,Ireland,2017,,1.65,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),IE,Ireland,2018,,1.65,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),IE,Ireland,2019,,1.73,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),IE,Ireland,2020,,1.85,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),IE,Ireland,2021,,1.76,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),IE,Ireland,2022,,1.79,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),IE,Ireland,2023,,0.00,,n,not significant,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),IE,Ireland,2024,,0.00,,n,not significant,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),IS,Iceland,2017,,1.90,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),IS,Iceland,2018,,1.93,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),IS,Iceland,2019,,1.90,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),IS,Iceland,2020,,1.80,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),IS,Iceland,2021,,2.00,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),IS,Iceland,2022,,2.00,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),IS,Iceland,2023,,2.10,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),IS,Iceland,2024,,2.09,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),IT,Italy,2017,,33.54,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),IT,Italy,2018,,33.09,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),IT,Italy,2019,,38.67,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),IT,Italy,2020,,38.36,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),IT,Italy,2021,,41.12,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),IT,Italy,2022,,38.37,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),IT,Italy,2023,,41.88,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),IT,Italy,2024,,62.23,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),LT,Lithuania,2017,,12.19,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),LT,Lithuania,2018,,8.91,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),LT,Lithuania,2019,,13.09,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),LT,Lithuania,2020,,10.56,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),LT,Lithuania,2021,,15.40,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),LT,Lithuania,2022,,16.15,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),LT,Lithuania,2023,,18.44,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),LT,Lithuania,2024,,15.74,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),LU,Luxembourg,2017,,0.02,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3200S,Cucumbers - under glass or high accessible cover,PR_HU_EU,Harvested production in EU standard humidity (1000 t),LU,Luxembourg,2018,,0.00,,,,,
